Time,Force,Velocity
47.575,-23.0516371577083,0.0050068125395429
47.58,-6.99994886078177,0.00597404411849669
47.585,13.5798906127475,0.00369044110424564
47.59,8.67751730142736,8.1103846258191e-05
47.595,-17.576614736607,-0.00206365792271914
47.6,-18.3566897138115,-0.00147099952003478
47.605,4.96374260897048,0.000878752878744379
47.61,0.124832530461851,0.00348130479461599
47.615,8.25905461616745,0.00547989974321605
47.62,-31.9788039191348,0.0063945115062672
47.625,-0.981878552568288,0.00596407850837491
47.63,-7.51326833774203,0.00378072306687248
47.635,7.11088177435923,0.000908426789200065
47.64,-23.7142917939927,-0.00140317220912041
47.645,2.26164095339132,-0.00239259798213397
47.65,30.081712219044,-0.00258183259139891
47.655,19.0570542653805,-0.00184189454844898
47.66,-1.27003035273839,0.00020694307486696
47.665,-3.71428215565596,0.00278123215600433
47.67,-38.0979385267898,0.0043101077126625
47.675,16.6635227885053,0.00335288955836899
47.68,-15.2571860766851,-0.000502505296127489
47.685,16.4232552753087,-0.0052362218563608
47.69,13.7363184195191,-0.00906853443190253
47.695,6.24013410801018,-0.0101085382210968
47.7,-21.7507620088967,-0.00806751624661771
47.705,0.805920439986081,-0.00464744648392628
47.71,15.5493171603704,-0.00243838648786521
47.715,33.8212989004091,-0.00232272426211735
47.72,-25.6427733510957,-0.00333670509090825
47.725,49.7034118206212,-0.0042650498076019
47.73,-39.3993789375216,-0.0047476044467403
47.735,-8.39869112309749,-0.00376551290042793
47.74,-4.20198159942972,-0.00297922233080479
47.745,-1.25691345730222,-0.00300065821736239
47.75,-21.9677235681778,-0.00368415137882815
47.755,-2.33598410346278,-0.00472085556396296
47.76,-25.5876393876694,-0.00598450933575558
47.765,-26.6404041889524,-0.00702884369115056
47.77,7.93769641516718,-0.00816975509556056
47.775,-28.8424012908909,-0.00929328138657244
47.78,72.9156199757947,-0.0097859836274805
47.785,27.9430447737387,-0.00908399098862079
47.79,-56.2595856572593,-0.0050186322648846
47.795,7.24533773766948,0.000715259269379031
47.8,26.9938494304726,0.00416650498859889
47.805,-33.1258702730516,0.00479503915548146
47.81,11.1924698924295,0.00342543553528746
47.815,-16.1552696184983,0.000561972027335051
47.82,49.6154239868711,-0.00196379478760706
47.825,-40.6964769114018,-0.00258409708920905
47.83,-63.4551094560574,-0.000185675380576259
47.835,21.2942461060552,0.00212050778130161
47.84,-32.1142596141627,0.0018127218461454
47.845,20.1908241887538,-0.000439248237133566
47.85,-49.2589073094217,-0.00383419048997959
47.855,22.3873267254682,-0.00675550959577403
47.86,-33.8716398675063,-0.00901430625842586
47.865,-21.2237354662556,-0.00967588795941736
47.87,31.7848845707306,-0.00994899723752404
47.875,-59.8095489800858,-0.010242671832362
47.88,-7.50471842350361,-0.0105373506957983
47.885,4.6764088487787,-0.0126554735532458
47.89,11.7141618703676,-0.0160016912203897
47.895,0.428804765378657,-0.0189466106900122
47.9,-4.69017953866537,-0.0202068214287363
47.905,20.1284825368257,-0.0198305051109672
47.91,-11.4745783177853,-0.0184774508917031
47.915,43.4183083528452,-0.0168507230403342
47.92,-29.1877157231782,-0.0157935323581212
47.925,19.6366684508003,-0.015172230360417
47.93,12.507883482204,-0.0159241431415197
47.935,-11.7954878639259,-0.0170939651555445
47.94,-0.612172512332344,-0.0179765194825048
47.945,-8.66410560057295,-0.0186153516062795
47.95,11.6512125579775,-0.0189544922813762
47.955,13.788271961175,-0.0189631638515743
47.96,23.7813116452965,-0.0181209576111648
47.965,1.50805838015947,-0.0160556394791273
47.97,36.750173854107,-0.0129225885897306
47.975,23.9074120089958,-0.0094321601770853
47.98,-10.5212031244946,-0.0055019300034174
47.985,16.5689578898568,-0.00187400416173417
47.99,37.7270591946616,0.000344799320558641
47.995,13.5084892071988,0.00184915990590109
48,-5.15115279594717,0.00400551587671597
48.005,15.9388513469373,0.00688324974944748
48.01,4.48572209064594,0.0099178977036543
48.015,-61.9024252787245,0.0129931963196966
48.02,24.5959094583766,0.0149208413932434
48.025,-22.579372091873,0.0143630947979722
48.03,13.3291494962119,0.0129670557548878
48.035,16.1788441635877,0.01186018959451
48.04,-5.0680136280478,0.0127484729504162
48.045,18.3035671480114,0.0160566414561812
48.05,34.9220856625747,0.0206838458516068
48.055,24.6519751389215,0.0258382628765977
48.06,-26.0003999744184,0.0309626229342826
48.065,-2.16736484152498,0.034662157893888
48.07,-0.261562546440938,0.0351532714684327
